age;gender;year;pop
35;2;2016;3907.5
36;2;2016;3891
37;2;2016;3812
38;2;2016;3781.5
39;2;2016;3839
40;2;2016;3775.5
41;2;2016;3861
42;2;2016;3815.5
43;2;2016;3776
44;2;2016;3782
45;2;2016;3716
46;2;2016;3819
47;2;2016;3686
48;2;2016;3796.5
49;2;2016;3750.5
50;2;2016;3836
51;2;2016;3905
52;2;2016;4029.5
53;2;2016;3667.5
54;2;2016;3601
55;2;2016;3369
56;2;2016;3250
57;2;2016;3217
58;2;2016;2932
59;2;2016;2843
60;2;2016;2726
61;2;2016;2611
62;2;2016;2584.5
63;2;2016;2507
64;2;2016;2369.5
65;2;2016;2228
66;2;2016;2408.5
67;2;2016;2261
68;2;2016;2407.5
69;2;2016;2486
70;2;2016;2352
71;2;2016;2225
72;2;2016;2377
73;2;2016;2191.5
74;2;2016;2174.5
75;2;2016;1979.5
76;2;2016;1783
77;2;2016;1707
78;2;2016;1709.5
79;2;2016;1637.5
80;2;2016;1456.5
81;2;2016;1472
82;2;2016;1396
83;2;2016;1381.5
84;2;2016;1290.5
85;2;2016;1203
86;2;2016;1215
87;2;2016;1022.5
88;2;2016;899.5
89;2;2016;855
90;2;2016;708
91;2;2016;620.5
92;2;2016;546.5
93;2;2016;481.5
94;2;2016;400
95;2;2016;304.5
96;2;2016;221
97;2;2016;158.5
98;2;2016;106
99;2;2016;200.5
0;1;2017;1332
1;1;2017;2647
2;1;2017;2790
3;1;2017;2674.5
4;1;2017;2734.5
5;1;2017;2660.5
6;1;2017;2649
7;1;2017;2632
8;1;2017;2588
9;1;2017;2575.5
10;1;2017;2656
11;1;2017;2575
12;1;2017;2609.5
13;1;2017;2607.5
14;1;2017;2370.5
15;1;2017;2673
16;1;2017;2674
17;1;2017;2856
18;1;2017;2754
19;1;2017;2773
20;1;2017;2844
21;1;2017;3021
22;1;2017;2880.5
23;1;2017;2990
24;1;2017;3132
25;1;2017;3303
26;1;2017;3437.5
27;1;2017;3412
28;1;2017;3450.5
29;1;2017;3467.5
30;1;2017;3462.5
31;1;2017;3476.5
32;1;2017;3623.5
33;1;2017;3576.5
34;1;2017;3681.5
35;1;2017;3741.5
36;1;2017;3693
37;1;2017;3709
38;1;2017;3815.5
39;1;2017;3615.5
40;1;2017;3671.5
41;1;2017;3722.5
42;1;2017;3575.5
43;1;2017;3762
44;1;2017;3714.5
45;1;2017;3777.5
46;1;2017;3641
47;1;2017;3561
48;1;2017;3509
49;1;2017;3594.5
50;1;2017;3694.5
51;1;2017;3826.5
52;1;2017;3843
53;1;2017;3776
54;1;2017;3615.5
55;1;2017;3381.5
56;1;2017;3255.5
57;1;2017;3181
58;1;2017;3155
59;1;2017;2913
60;1;2017;2765
61;1;2017;2605
62;1;2017;2504
63;1;2017;2266.5
64;1;2017;2137.5
65;1;2017;2056.5
66;1;2017;1891
67;1;2017;1923.5
68;1;2017;1884.5
69;1;2017;1903.5
70;1;2017;1836
71;1;2017;1901.5
72;1;2017;1818
73;1;2017;1775.5
74;1;2017;1707.5
75;1;2017;1608.5
76;1;2017;1387
77;1;2017;1325
78;1;2017;1263
79;1;2017;1218
80;1;2017;1116.5
81;1;2017;1087
82;1;2017;1042
83;1;2017;905.5
84;1;2017;832
85;1;2017;778.5
86;1;2017;651
87;1;2017;641
88;1;2017;515
89;1;2017;443.5
90;1;2017;339
91;1;2017;288.5
92;1;2017;251
93;1;2017;179.5
94;1;2017;135.5
95;1;2017;96.5
96;1;2017;81.5
97;1;2017;52.5
98;1;2017;24
99;1;2017;41
0;2;2017;1253.5
1;2;2017;2575
2;2;2017;2538.5
3;2;2017;2700.5
4;2;2017;2496
5;2;2017;2462.5
6;2;2017;2414
7;2;2017;2551
8;2;2017;2493
9;2;2017;2484.5
10;2;2017;2523.5
11;2;2017;2444
12;2;2017;2541
13;2;2017;2605
14;2;2017;2445.5
15;2;2017;2469.5
16;2;2017;2506.5
17;2;2017;2668
18;2;2017;2653
19;2;2017;2623
20;2;2017;2731
21;2;2017;2825.5
22;2;2017;2887.5
23;2;2017;2988.5
24;2;2017;3145
25;2;2017;3371
26;2;2017;3479.5
27;2;2017;3373.5
28;2;2017;3518
29;2;2017;3645
30;2;2017;3598.5
31;2;2017;3674
32;2;2017;3635.5
33;2;2017;3850
34;2;2017;3705.5
35;2;2017;3790
36;2;2017;3914
37;2;2017;3911
38;2;2017;3836
39;2;2017;3816.5
40;2;2017;3877.5
41;2;2017;3795
42;2;2017;3869
43;2;2017;3844.5
44;2;2017;3823.5
45;2;2017;3789
46;2;2017;3720
47;2;2017;3839.5
48;2;2017;3703.5
49;2;2017;3805
50;2;2017;3750
51;2;2017;3838
52;2;2017;3891.5
53;2;2017;4007
54;2;2017;3647
55;2;2017;3580
56;2;2017;3358
57;2;2017;3205.5
58;2;2017;3186
59;2;2017;2878
60;2;2017;2794
61;2;2017;2677.5
62;2;2017;2553.5
63;2;2017;2533
64;2;2017;2442
65;2;2017;2306
66;2;2017;2166.5
67;2;2017;2359
68;2;2017;2212.5
69;2;2017;2353.5
70;2;2017;2440.5
71;2;2017;2299.5
72;2;2017;2193.5
73;2;2017;2336
74;2;2017;2153
75;2;2017;2141
76;2;2017;1940
77;2;2017;1737
78;2;2017;1670.5
79;2;2017;1662.5
80;2;2017;1592
81;2;2017;1407
82;2;2017;1412.5
83;2;2017;1351
84;2;2017;1316
85;2;2017;1226.5
86;2;2017;1137.5
87;2;2017;1130.5
88;2;2017;939.5
89;2;2017;830
90;2;2017;770.5
91;2;2017;631
92;2;2017;553
93;2;2017;472.5
94;2;2017;411.5
95;2;2017;321.5
96;2;2017;244.5
97;2;2017;172.5
98;2;2017;119.5
99;2;2017;213
0;1;2018;1251
1;1;2018;2706.5
2;1;2018;2724.5
3;1;2018;2772.5
4;1;2018;2692
5;1;2018;2762
6;1;2018;2685
7;1;2018;2687
8;1;2018;2638
9;1;2018;2625
10;1;2018;2600.5
11;1;2018;2693.5
12;1;2018;2608
13;1;2018;2632
14;1;2018;2638
15;1;2018;2419.5
16;1;2018;2727.5
17;1;2018;2721.5
18;1;2018;2922
19;1;2018;2794.5
20;1;2018;2809.5
21;1;2018;2884.5
22;1;2018;3076.5
23;1;2018;2938
24;1;2018;3080.5
25;1;2018;3253.5
26;1;2018;3412.5
27;1;2018;3557.5
28;1;2018;3513
29;1;2018;3559
30;1;2018;3602
31;1;2018;3525
32;1;2018;3558
33;1;2018;3706
34;1;2018;3612
35;1;2018;3702.5
36;1;2018;3784.5
37;1;2018;3738.5
38;1;2018;3729.5
39;1;2018;3825
40;1;2018;3646
41;1;2018;3697
42;1;2018;3727
43;1;2018;3607.5
44;1;2018;3787
45;1;2018;3724
46;1;2018;3793.5
47;1;2018;3670
48;1;2018;3567
49;1;2018;3533.5
50;1;2018;3583.5
51;1;2018;3702.5
52;1;2018;3798.5
53;1;2018;3819
54;1;2018;3759
55;1;2018;3569
56;1;2018;3345
57;1;2018;3248
58;1;2018;3150
59;1;2018;3107
60;1;2018;2842
61;1;2018;2704.5
62;1;2018;2530.5
63;1;2018;2432
64;1;2018;2192.5
65;1;2018;2041.5
66;1;2018;1938
67;1;2018;1816.5
68;1;2018;1863.5
69;1;2018;1819
70;1;2018;1847
71;1;2018;1780.5
72;1;2018;1841.5
73;1;2018;1761
74;1;2018;1733.5
75;1;2018;1657.5
76;1;2018;1554
77;1;2018;1332.5
78;1;2018;1281.5
79;1;2018;1219.5
80;1;2018;1166.5
81;1;2018;1059
82;1;2018;1023
83;1;2018;989.5
84;1;2018;850
85;1;2018;770
86;1;2018;716.5
87;1;2018;596
88;1;2018;584
89;1;2018;460.5
90;1;2018;391.5
91;1;2018;293
92;1;2018;242
93;1;2018;200.5
94;1;2018;131
95;1;2018;106
96;1;2018;74.5
97;1;2018;57
98;1;2018;39
99;1;2018;41
0;2;2018;1268.5
1;2;2018;2564
2;2;2018;2649.5
3;2;2018;2559.5
4;2;2018;2721.5
5;2;2018;2502
6;2;2018;2498.5
7;2;2018;2435
8;2;2018;2573.5
9;2;2018;2510
10;2;2018;2518.5
11;2;2018;2551
12;2;2018;2464
13;2;2018;2563
14;2;2018;2645.5
15;2;2018;2485
16;2;2018;2511.5
17;2;2018;2546.5
18;2;2018;2739
19;2;2018;2726
20;2;2018;2669.5
21;2;2018;2803
22;2;2018;2936
23;2;2018;2994
24;2;2018;3133.5
25;2;2018;3281
26;2;2018;3489
27;2;2018;3590.5
28;2;2018;3513.5
29;2;2018;3624.5
30;2;2018;3735
31;2;2018;3706
32;2;2018;3744
33;2;2018;3714
34;2;2018;3891.5
35;2;2018;3775
36;2;2018;3860
37;2;2018;3924
38;2;2018;3937.5
39;2;2018;3868
40;2;2018;3827.5
41;2;2018;3906
42;2;2018;3834
43;2;2018;3905.5
44;2;2018;3877.5
45;2;2018;3861.5
46;2;2018;3826
47;2;2018;3726
48;2;2018;3859
49;2;2018;3721
50;2;2018;3812.5
51;2;2018;3742
52;2;2018;3842.5
53;2;2018;3874
54;2;2018;3994
55;2;2018;3627
56;2;2018;3559
57;2;2018;3334
58;2;2018;3162.5
59;2;2018;3139
60;2;2018;2823
61;2;2018;2725
62;2;2018;2629
63;2;2018;2485.5
64;2;2018;2471
65;2;2018;2372
66;2;2018;2254
67;2;2018;2116.5
68;2;2018;2315
69;2;2018;2168.5
70;2;2018;2311
71;2;2018;2394.5
72;2;2018;2250
73;2;2018;2158
74;2;2018;2287
75;2;2018;2110.5
76;2;2018;2100.5
77;2;2018;1898
78;2;2018;1689.5
79;2;2018;1635.5
80;2;2018;1605.5
81;2;2018;1541.5
82;2;2018;1350.5
83;2;2018;1352
84;2;2018;1298
85;2;2018;1251
86;2;2018;1160
87;2;2018;1059
88;2;2018;1045.5
89;2;2018;855.5
90;2;2018;745
91;2;2018;682
92;2;2018;551
93;2;2018;489.5
94;2;2018;403.5
95;2;2018;335.5
96;2;2018;257.5
97;2;2018;197.5
98;2;2018;125.5
99;2;2018;232
0;1;2019;1273
1;1;2019;2566.5
2;1;2019;2756.5
3;1;2019;2750.5
4;1;2019;2752.5
5;1;2019;2712.5
6;1;2019;2799
7;1;2019;2717.5
8;1;2019;2728.5
9;1;2019;2657.5
10;1;2019;2662.5
11;1;2019;2640.5
12;1;2019;2727
13;1;2019;2625
14;1;2019;2651
15;1;2019;2666.5
16;1;2019;2457.5
17;1;2019;2780
18;1;2019;2753
19;1;2019;2938
20;1;2019;2818
21;1;2019;2824
22;1;2019;2926.5
23;1;2019;3137.5
24;1;2019;3043.5
25;1;2019;3161
26;1;2019;3345.5
27;1;2019;3497.5
28;1;2019;3646
29;1;2019;3619.5
30;1;2019;3671
31;1;2019;3714
32;1;2019;3573.5
33;1;2019;3598.5
34;1;2019;3757.5
35;1;2019;3651.5
36;1;2019;3735.5
37;1;2019;3822.5
38;1;2019;3797.5
39;1;2019;3747.5
40;1;2019;3836
41;1;2019;3667.5
42;1;2019;3713
43;1;2019;3731.5
44;1;2019;3626.5
45;1;2019;3819.5
46;1;2019;3725.5
47;1;2019;3795
48;1;2019;3697.5
49;1;2019;3562
50;1;2019;3525.5
51;1;2019;3583.5
52;1;2019;3705
53;1;2019;3775
54;1;2019;3783.5
55;1;2019;3740.5
56;1;2019;3526.5
57;1;2019;3293
58;1;2019;3228
59;1;2019;3102.5
60;1;2019;3042
61;1;2019;2763.5
62;1;2019;2638.5
63;1;2019;2457
64;1;2019;2369.5
65;1;2019;2083.5
66;1;2019;1928.5
67;1;2019;1867
68;1;2019;1763.5
69;1;2019;1815
70;1;2019;1757
71;1;2019;1789.5
72;1;2019;1716
73;1;2019;1784
74;1;2019;1703
75;1;2019;1686.5
76;1;2019;1616
77;1;2019;1509.5
78;1;2019;1281.5
79;1;2019;1230.5
80;1;2019;1172.5
81;1;2019;1121.5
82;1;2019;1010
83;1;2019;963
84;1;2019;935.5
85;1;2019;789
86;1;2019;714
87;1;2019;649
88;1;2019;535.5
89;1;2019;523
90;1;2019;401.5
91;1;2019;339.5
92;1;2019;246.5
93;1;2019;197.5
94;1;2019;155.5
95;1;2019;98
96;1;2019;74.5
97;1;2019;53.5
98;1;2019;39
99;1;2019;56
0;2;2019;1213.5
1;2;2019;2560.5
2;2;2019;2630.5
3;2;2019;2665.5
4;2;2019;2566
5;2;2019;2741.5
6;2;2019;2505.5
7;2;2019;2532.5
8;2;2019;2465
9;2;2019;2601
10;2;2019;2539
11;2;2019;2545.5
12;2;2019;2586
13;2;2019;2486.5
14;2;2019;2596
15;2;2019;2690.5
16;2;2019;2510
17;2;2019;2554.5
18;2;2019;2607
19;2;2019;2805
20;2;2019;2768.5
21;2;2019;2730.5
22;2;2019;2907.5
23;2;2019;3047.5
24;2;2019;3118
25;2;2019;3241
26;2;2019;3386
27;2;2019;3593.5
28;2;2019;3708.5
29;2;2019;3639.5
30;2;2019;3748
31;2;2019;3825.5
32;2;2019;3783.5
33;2;2019;3797
34;2;2019;3768
35;2;2019;3912
36;2;2019;3829
37;2;2019;3907.5
38;2;2019;3942
39;2;2019;3972
40;2;2019;3911.5
41;2;2019;3850
42;2;2019;3937
43;2;2019;3859.5
44;2;2019;3931.5
45;2;2019;3908.5
46;2;2019;3892
47;2;2019;3857
48;2;2019;3730
49;2;2019;3889.5
50;2;2019;3722
51;2;2019;3797
52;2;2019;3746.5
53;2;2019;3837
54;2;2019;3848
55;2;2019;3967.5
56;2;2019;3596.5
57;2;2019;3533
58;2;2019;3292
59;2;2019;3120
60;2;2019;3092.5
61;2;2019;2763.5
62;2;2019;2657
63;2;2019;2569.5
64;2;2019;2410.5
65;2;2019;2400.5
66;2;2019;2310
67;2;2019;2208
68;2;2019;2071
69;2;2019;2272
70;2;2019;2128.5
71;2;2019;2269.5
72;2;2019;2350.5
73;2;2019;2210.5
74;2;2019;2130
75;2;2019;2244
76;2;2019;2075
77;2;2019;2055.5
78;2;2019;1861.5
79;2;2019;1642
80;2;2019;1598
81;2;2019;1554
82;2;2019;1493
83;2;2019;1295.5
84;2;2019;1290.5
85;2;2019;1239.5
86;2;2019;1192
87;2;2019;1084
88;2;2019;973
89;2;2019;962
90;2;2019;764.5
91;2;2019;659
92;2;2019;597.5
93;2;2019;468.5
94;2;2019;415
95;2;2019;340
96;2;2019;273
97;2;2019;210.5
98;2;2019;158.5
99;2;2019;246
0;1;2020;1283.5
1;1;2020;2599
2;1;2020;2645
3;1;2020;2777
4;1;2020;2752.5
5;1;2020;2761
6;1;2020;2737
7;1;2020;2833
8;1;2020;2750
9;1;2020;2762
10;1;2020;2698.5
11;1;2020;2683
12;1;2020;2681.5
13;1;2020;2749
14;1;2020;2655.5
15;1;2020;2679.5
16;1;2020;2701.5
17;1;2020;2497
18;1;2020;2825
19;1;2020;2790
20;1;2020;2948
21;1;2020;2866.5
22;1;2020;2863
23;1;2020;2989
24;1;2020;3234.5
25;1;2020;3146
26;1;2020;3240
27;1;2020;3414
28;1;2020;3573.5
29;1;2020;3691
30;1;2020;3711.5
31;1;2020;3748.5
32;1;2020;3755.5
33;1;2020;3631
34;1;2020;3634
35;1;2020;3774.5
36;1;2020;3679
37;1;2020;3776
38;1;2020;3854
39;1;2020;3830
40;1;2020;3759
41;1;2020;3854
42;1;2020;3682.5
43;1;2020;3734
44;1;2020;3737.5
45;1;2020;3646.5
46;1;2020;3828.5
47;1;2020;3733.5
48;1;2020;3802
49;1;2020;3715
50;1;2020;3556.5
51;1;2020;3501
52;1;2020;3582
53;1;2020;3699
54;1;2020;3765.5
55;1;2020;3749.5
56;1;2020;3698.5
57;1;2020;3488.5
58;1;2020;3238
59;1;2020;3194.5
60;1;2020;3025
61;1;2020;2969.5
62;1;2020;2686.5
63;1;2020;2557.5
64;1;2020;2381
65;1;2020;2264
66;1;2020;1973
67;1;2020;1845
68;1;2020;1824.5
69;1;2020;1706
70;1;2020;1772
71;1;2020;1696.5
72;1;2020;1734
73;1;2020;1652.5
74;1;2020;1732
75;1;2020;1647.5
76;1;2020;1638
77;1;2020;1571
78;1;2020;1450.5
79;1;2020;1234.5
80;1;2020;1181.5
81;1;2020;1104
82;1;2020;1056.5
83;1;2020;956.5
84;1;2020;899.5
85;1;2020;864
86;1;2020;721.5
87;1;2020;648
88;1;2020;570.5
89;1;2020;459
90;1;2020;448
91;1;2020;330
92;1;2020;282.5
93;1;2020;194.5
94;1;2020;152.5
95;1;2020;117.5
96;1;2020;74
97;1;2020;48
98;1;2020;34.5
99;1;2020;63.5
0;2;2020;1164
1;2;2020;2493
2;2;2020;2585
3;2;2020;2637
4;2;2020;2680.5
5;2;2020;2565.5
6;2;2020;2760
7;2;2020;2516
8;2;2020;2549
9;2;2020;2505
10;2;2020;2632.5
11;2;2020;2564.5
12;2;2020;2576.5
13;2;2020;2620
14;2;2020;2515
15;2;2020;2627.5
16;2;2020;2734
17;2;2020;2529.5
18;2;2020;2617
19;2;2020;2666.5
20;2;2020;2836.5
21;2;2020;2812.5
22;2;2020;2807
23;2;2020;3039.5
24;2;2020;3127.5
25;2;2020;3224
26;2;2020;3310
27;2;2020;3490
28;2;2020;3664
29;2;2020;3787.5
30;2;2020;3735.5
31;2;2020;3824.5
32;2;2020;3880
33;2;2020;3839.5
34;2;2020;3852.5
35;2;2020;3826.5
36;2;2020;3938
37;2;2020;3851
38;2;2020;3927.5
39;2;2020;3958
40;2;2020;3997
41;2;2020;3926
42;2;2020;3880
43;2;2020;3960
44;2;2020;3880
45;2;2020;3938
46;2;2020;3935.5
47;2;2020;3909
48;2;2020;3873
49;2;2020;3734
50;2;2020;3898.5
51;2;2020;3714.5
52;2;2020;3785
53;2;2020;3753
54;2;2020;3823.5
55;2;2020;3825.5
56;2;2020;3935.5
57;2;2020;3561
58;2;2020;3500
59;2;2020;3239
60;2;2020;3067
61;2;2020;3044.5
62;2;2020;2702.5
63;2;2020;2596
64;2;2020;2494
65;2;2020;2328.5
66;2;2020;2344
67;2;2020;2254
68;2;2020;2161
69;2;2020;2029.5
70;2;2020;2226.5
71;2;2020;2090.5
72;2;2020;2230.5
73;2;2020;2306.5
74;2;2020;2183
75;2;2020;2101.5
76;2;2020;2208.5
77;2;2020;2031
78;2;2020;2003
79;2;2020;1815
80;2;2020;1591
81;2;2020;1555.5
82;2;2020;1503.5
83;2;2020;1430
84;2;2020;1235.5
85;2;2020;1222
86;2;2020;1174.5
87;2;2020;1110.5
88;2;2020;983.5
89;2;2020;880.5
90;2;2020;858.5
91;2;2020;668
92;2;2020;572.5
93;2;2020;505.5
94;2;2020;383.5
95;2;2020;341.5
96;2;2020;266.5
97;2;2020;214.5
98;2;2020;161.5
99;2;2020;270.5
0;1;2021;1311.5
1;1;2021;2625.5
2;1;2021;2674
3;1;2021;2665.5
4;1;2021;2783
5;1;2021;2753
6;1;2021;2791
7;1;2021;2752
8;1;2021;2866
9;1;2021;2780.5
10;1;2021;2787
11;1;2021;2738
12;1;2021;2708.5
13;1;2021;2715.5
14;1;2021;2778
15;1;2021;2701.5
16;1;2021;2715
17;1;2021;2750
18;1;2021;2549
19;1;2021;2854.5
20;1;2021;2830
21;1;2021;2972.5
22;1;2021;2923.5
23;1;2021;2948
24;1;2021;3078
25;1;2021;3325.5
26;1;2021;3218
27;1;2021;3315.5
28;1;2021;3461
29;1;2021;3649
30;1;2021;3731.5
31;1;2021;3738
32;1;2021;3767
33;1;2021;3763.5
34;1;2021;3680
35;1;2021;3680
36;1;2021;3788.5
37;1;2021;3689
38;1;2021;3774.5
39;1;2021;3847
40;1;2021;3829
41;1;2021;3766
42;1;2021;3858
43;1;2021;3682
44;1;2021;3737.5
45;1;2021;3727.5
46;1;2021;3656
47;1;2021;3824.5
48;1;2021;3757
49;1;2021;3806.5
50;1;2021;3693
51;1;2021;3528.5
52;1;2021;3473.5
53;1;2021;3571
54;1;2021;3670
55;1;2021;3720.5
56;1;2021;3715
57;1;2021;3640
58;1;2021;3425
59;1;2021;3182.5
60;1;2021;3133
61;1;2021;2938.5
62;1;2021;2893.5
63;1;2021;2610
64;1;2021;2478.5
65;1;2021;2278
66;1;2021;2137.5
67;1;2021;1897.5
68;1;2021;1795.5
69;1;2021;1781.5
70;1;2021;1657
71;1;2021;1718.5
72;1;2021;1639
73;1;2021;1689.5
74;1;2021;1599.5
75;1;2021;1683.5
76;1;2021;1588.5
77;1;2021;1595.5
78;1;2021;1523.5
79;1;2021;1394.5
80;1;2021;1191
81;1;2021;1142.5
82;1;2021;1043.5
83;1;2021;990
84;1;2021;893.5
85;1;2021;834
86;1;2021;786
87;1;2021;653.5
88;1;2021;577
89;1;2021;498.5
90;1;2021;380.5
91;1;2021;373.5
92;1;2021;269.5
93;1;2021;226
94;1;2021;149.5
95;1;2021;115.5
96;1;2021;79.5
97;1;2021;50.5
98;1;2021;29.5
99;1;2021;61
0;2;2021;1227
1;2;2021;2379.5
2;2;2021;2583.5
3;2;2021;2591
4;2;2021;2654
5;2;2021;2706
6;2;2021;2585
7;2;2021;2793.5
8;2;2021;2527.5
9;2;2021;2575
10;2;2021;2553.5
11;2;2021;2671
12;2;2021;2591
13;2;2021;2597.5
14;2;2021;2655.5
15;2;2021;2541.5
16;2;2021;2646
17;2;2021;2770
18;2;2021;2578
19;2;2021;2655
20;2;2021;2712.5
21;2;2021;2866.5
22;2;2021;2891.5
23;2;2021;2930
24;2;2021;3143.5
25;2;2021;3189.5
26;2;2021;3290.5
27;2;2021;3385.5
28;2;2021;3570.5
29;2;2021;3700
30;2;2021;3833
31;2;2021;3788
32;2;2021;3854.5
33;2;2021;3882.5
34;2;2021;3854.5
35;2;2021;3877
36;2;2021;3861
37;2;2021;3968
38;2;2021;3842
39;2;2021;3932
40;2;2021;3972
41;2;2021;4004.5
42;2;2021;3923
43;2;2021;3899
44;2;2021;3990.5
45;2;2021;3889
46;2;2021;3945.5
47;2;2021;3924.5
48;2;2021;3899.5
49;2;2021;3890.5
50;2;2021;3722.5
51;2;2021;3880
52;2;2021;3700
53;2;2021;3763
54;2;2021;3743
55;2;2021;3780.5
56;2;2021;3811
57;2;2021;3900
58;2;2021;3517
59;2;2021;3446.5
60;2;2021;3190
61;2;2021;3006
62;2;2021;2989.5
63;2;2021;2645.5
64;2;2021;2518
65;2;2021;2410
66;2;2021;2257.5
67;2;2021;2297.5
68;2;2021;2208
69;2;2021;2123.5
70;2;2021;1994.5
71;2;2021;2187
72;2;2021;2054.5
73;2;2021;2205.5
74;2;2021;2270
75;2;2021;2155.5
76;2;2021;2062
77;2;2021;2161.5
78;2;2021;1991.5
79;2;2021;1949.5
80;2;2021;1762
81;2;2021;1540.5
82;2;2021;1508
83;2;2021;1457.5
84;2;2021;1364.5
85;2;2021;1181
86;2;2021;1151.5
87;2;2021;1104
88;2;2021;1027
89;2;2021;888.5
90;2;2021;782.5
91;2;2021;758
92;2;2021;583
93;2;2021;481.5
94;2;2021;415
95;2;2021;305
96;2;2021;279.5
97;2;2021;203
98;2;2021;165
99;2;2021;287.5
0;1;1970;2188
0;1;1971;2225
0;1;1972;2254
0;1;1973;2231.5
0;1;1974;2126
0;1;1975;1944.5
0;1;1976;1818
0;1;1977;1816.5
0;1;1978;1828.5
0;1;1979;1743
0;1;1980;1660.5
0;2;1970;2115
0;2;1971;2139.5
0;2;1972;2162
0;2;1973;2064.5
0;2;1974;1973.5
0;2;1975;1893.5
0;2;1976;1787.5
0;2;1977;1767
0;2;1978;1747.5
0;2;1979;1668
0;2;1980;1592
1;1;1970;2179
1;1;1971;2156
1;1;1972;2197
1;1;1973;2233
1;1;1974;2194.5
1;1;1975;2109.5
1;1;1976;1927.5
1;1;1977;1804.5
1;1;1978;1824.5
1;1;1979;1882
1;1;1980;1853
1;2;1970;2003
1;2;1971;2038.5
1;2;1972;2103.5
1;2;1973;2149
1;2;1974;2074.5
1;2;1975;1959.5
1;2;1976;1883
1;2;1977;1799
1;2;1978;1765.5
1;2;1979;1792.5
1;2;1980;1765
10;1;1970;1886
10;1;1971;1951.5
10;1;1972;2066.5
10;1;1973;2227.5
10;1;1974;2355.5
10;1;1975;2390.5
10;1;1976;2375
10;1;1977;2280
10;1;1978;2211.5
10;1;1979;2126
10;1;1980;2076
10;2;1970;1968
10;2;1971;1952.5
10;2;1972;1974
10;2;1973;2070.5
10;2;1974;2265.5
10;2;1975;2359
10;2;1976;2291.5
10;2;1977;2169.5
10;2;1978;2059.5
10;2;1979;1999
10;2;1980;1991.5
100;1;1970;0
100;1;1971;0
100;1;1972;0
100;1;1973;0.5
100;1;1974;1.5
100;1;1975;1.5
100;1;1976;2
100;1;1977;2
100;1;1978;1
100;1;1979;1
100;1;1980;1
100;2;1970;0
100;2;1971;1
100;2;1972;3
100;2;1973;3.5
100;2;1974;3.5
100;2;1975;3
100;2;1976;2.5
100;2;1977;3
100;2;1978;3
100;2;1979;2.5
100;2;1980;2.5
11;1;1970;1931
11;1;1971;1916.5
11;1;1972;1960.5
11;1;1973;2059
11;1;1974;2216.5
11;1;1975;2348
11;1;1976;2380
11;1;1977;2359.5
11;1;1978;2280.5
11;1;1979;2222.5
11;1;1980;2133
11;2;1970;1816
11;2;1971;1896.5
11;2;1972;1970.5
11;2;1973;1997
11;2;1974;2079.5
11;2;1975;2269
11;2;1976;2358
11;2;1977;2285
11;2;1978;2183.5
11;2;1979;2074
11;2;1980;2002
12;1;1970;1905
12;1;1971;1932
12;1;1972;1937.5
12;1;1973;1960
12;1;1974;2050.5
12;1;1975;2212.5
12;1;1976;2347.5
12;1;1977;2370
12;1;1978;2362.5
12;1;1979;2287
12;1;1980;2209
12;2;1970;1803
12;2;1971;1815
12;2;1972;1907.5
12;2;1973;1988.5
12;2;1974;2017.5
12;2;1975;2078
12;2;1976;2248
12;2;1977;2345
12;2;1978;2287.5
12;2;1979;2177.5
12;2;1980;2067
13;1;1970;1809
13;1;1971;1855
13;1;1972;1933
13;1;1973;1935.5
13;1;1974;1961
13;1;1975;2075
13;1;1976;2230
13;1;1977;2350.5
13;1;1978;2384
13;1;1979;2360
13;1;1980;2274.5
13;2;1970;1791
13;2;1971;1801.5
13;2;1972;1823
13;2;1973;1923.5
13;2;1974;2002.5
13;2;1975;2014
13;2;1976;2070.5
13;2;1977;2250
13;2;1978;2350.5
13;2;1979;2289.5
13;2;1980;2186.5
14;1;1970;1694
14;1;1971;1757.5
14;1;1972;1869
14;1;1973;1944.5
14;1;1974;1951
14;1;1975;1984.5
14;1;1976;2081
14;1;1977;2229
14;1;1978;2358.5
14;1;1979;2383.5
14;1;1980;2358.5
14;2;1970;1660
14;2;1971;1731
14;2;1972;1816
14;2;1973;1834
14;2;1974;1937.5
14;2;1975;2015.5
14;2;1976;2020.5
14;2;1977;2068
14;2;1978;2252
14;2;1979;2367
14;2;1980;2308
15;1;1970;1658
15;1;1971;1690
15;1;1972;1790
15;1;1973;1894
15;1;1974;1964.5
15;1;1975;1981.5
15;1;1976;2006.5
15;1;1977;2087.5
15;1;1978;2254
15;1;1979;2386.5
15;1;1980;2409.5
15;2;1970;1682
15;2;1971;1732
15;2;1972;1847
15;2;1973;1915.5
15;2;1974;1921
15;2;1975;2014
15;2;1976;2099
15;2;1977;2084
15;2;1978;2104.5
15;2;1979;2293.5
15;2;1980;2405
16;1;1970;1573
16;1;1971;1655
16;1;1972;1770
16;1;1973;1866.5
16;1;1974;1957
16;1;1975;2020.5
16;1;1976;2034
16;1;1977;2044
16;1;1978;2143.5
16;1;1979;2321
16;1;1980;2432.5
16;2;1970;2139
16;2;1971;2174
16;2;1972;2245
16;2;1973;2310.5
16;2;1974;2369
16;2;1975;2446.5
16;2;1976;2584
16;2;1977;2707.5
16;2;1978;2754.5
16;2;1979;2746.5
16;2;1980;2861.5
17;1;1970;1598
17;1;1971;1611.5
17;1;1972;1722
17;1;1973;1837
17;1;1974;1923
17;1;1975;2015.5
