sex;year;age;cant;pop
3;1993;21;10;3176
3;1993;21;25;4936
3;1993;22;10;3247
3;1993;22;25;5061
3;1993;23;10;3343
3;1993;23;25;5148
3;1993;24;10;3466
3;1993;24;25;5408
3;1993;25;10;3593
3;1993;25;25;5753
3;1993;26;10;3729
3;1993;26;25;6121
3;1993;27;10;3872
3;1993;27;25;6497
3;1993;28;10;3956
3;1993;28;25;6803
3;1993;29;10;3934
3;1993;29;25;6922
3;1993;30;10;3859
3;1993;30;25;6855
3;1993;31;10;3863
3;1993;31;25;6673
3;1993;32;10;3798
3;1993;32;25;6543
3;1993;33;10;3641
3;1993;33;25;6573
3;1993;34;10;3573
3;1993;34;25;6482
3;1993;35;10;3563
3;1993;35;25;6310
3;1993;36;10;3488
3;1993;36;25;6119
3;1993;37;10;3371
3;1993;37;25;6016
3;1993;38;10;3269
3;1993;38;25;5975
3;1993;39;10;3187
3;1993;39;25;5813
3;1993;40;10;3204
3;1993;40;25;5773
3;1993;41;10;3204
3;1993;41;25;5687
3;1993;42;10;3169
3;1993;42;25;5762
3;1993;43;10;3114
3;1993;43;25;5888
3;1993;44;10;3109
3;1993;44;25;6040
3;1993;45;10;3158
3;1993;45;25;6273
3;1993;46;10;3135
3;1993;46;25;6348
3;1993;47;10;3063
3;1993;47;25;6300
3;1993;48;10;2920
3;1993;48;25;6280
3;1993;49;10;2811
3;1993;49;25;6222
3;1993;50;10;2693
3;1993;50;25;6009
3;1993;51;10;2535
3;1993;51;25;5628
3;1993;52;10;2290
3;1993;52;25;5293
3;1993;53;10;2132
3;1993;53;25;5079
3;1993;54;10;2097
3;1993;54;25;4920
3;1993;55;10;2018
3;1993;55;25;4781
3;1993;56;10;1979
3;1993;56;25;4601
3;1993;57;10;1957
3;1993;57;25;4505
3;1993;58;10;1886
3;1993;58;25;4389
3;1993;59;10;1865
3;1993;59;25;4257
3;1993;60;10;1828
3;1993;60;25;4159
3;1993;61;10;1755
3;1993;61;25;3972
3;1993;62;10;1748
3;1993;62;25;3833
3;1993;63;10;1738
3;1993;63;25;3758
3;1993;64;10;1703
3;1993;64;25;3563
3;1993;65;10;1717
3;1993;65;25;3366
3;1993;66;10;1710
3;1993;66;25;3174
3;1993;67;10;1679
3;1993;67;25;3088
3;1993;68;10;1683
3;1993;68;25;3038
3;1993;69;10;1671
3;1993;69;25;2945
3;1993;70;10;1613
3;1993;70;25;2864
3;1993;71;10;1587
3;1993;71;25;2794
3;1993;72;10;1493
3;1993;72;25;2755
3;1993;73;10;1335
3;1993;73;25;2424
3;1993;74;10;1237
3;1993;74;25;1999
3;1993;75;10;1195
3;1993;75;25;1867
3;1993;76;10;1166
3;1993;76;25;1832
3;1993;77;10;1126
3;1993;77;25;1785
3;1993;78;10;1084
3;1993;78;25;1872
3;1993;79;10;1059
3;1993;79;25;1904
3;1993;80;10;1013
3;1993;80;25;1797
3;1993;81;10;895
3;1993;81;25;1692
3;1993;82;10;783
3;1993;82;25;1633
3;1993;83;10;730
3;1993;83;25;1562
3;1993;84;10;663
3;1993;84;25;1442
3;1993;85;10;564
3;1993;85;25;1268
3;1993;86;10;488
3;1993;86;25;1094
3;1993;87;10;404
3;1993;87;25;974
3;1993;88;10;333
3;1993;88;25;826
3;1993;89;10;259
3;1993;89;25;687
3;1993;90;10;212
3;1993;90;25;597
3;1993;91;10;175
3;1993;91;25;492
3;1993;92;10;113
3;1993;92;25;372
3;1993;93;10;92
3;1993;93;25;283
3;1993;94;10;60
3;1993;94;25;195
3;1993;95;10;36
3;1993;95;25;135
3;1993;96;10;27
3;1993;96;25;115
3;1993;97;10;16
3;1993;97;25;65
3;1993;98;10;11
3;1993;98;25;47
3;1993;99;10;9
3;1993;99;25;61
3;1993;999;10;216819
3;1993;999;25;385583
3;1994;0;10;3101
3;1994;0;25;4643
3;1994;1;10;3149
3;1994;1;25;4657
3;1994;2;10;3159
3;1994;2;25;4717
3;1994;3;10;3092
3;1994;3;25;4613
3;1994;4;10;3013
3;1994;4;25;4351
3;1994;5;10;2938
3;1994;5;25;4310
3;1994;6;10;2863
3;1994;6;25;4088
3;1994;7;10;2870
3;1994;7;25;3952
3;1994;8;10;2845
3;1994;8;25;3862
3;1994;9;10;2802
3;1994;9;25;3828
3;1994;10;10;2773
3;1994;10;25;3818
3;1994;11;10;2762
3;1994;11;25;3815
3;1994;12;10;2793
3;1994;12;25;3898
3;1994;13;10;2798
3;1994;13;25;3954
3;1994;14;10;2795
3;1994;14;25;4063
3;1994;15;10;2714
3;1994;15;25;4095
3;1994;16;10;2730
3;1994;16;25;4112
3;1994;17;10;2778
3;1994;17;25;4166
3;1994;18;10;2754
3;1994;18;25;4189
3;1994;19;10;2871
3;1994;19;25;4389
3;1994;20;10;3011
3;1994;20;25;4624
3;1994;21;10;3134
3;1994;21;25;4934
3;1994;22;10;3236
3;1994;22;25;5126
3;1994;23;10;3313
3;1994;23;25;5249
3;1994;24;10;3406
3;1994;24;25;5370
3;1994;25;10;3525
3;1994;25;25;5628
3;1994;26;10;3659
3;1994;26;25;6035
3;1994;27;10;3811
3;1994;27;25;6386
3;1994;28;10;3967
3;1994;28;25;6742
3;1994;29;10;4042
3;1994;29;25;6997
3;1994;30;10;4008
3;1994;30;25;7107
3;1994;31;10;3957
3;1994;31;25;7008
3;1994;32;10;3914
3;1994;32;25;6782
3;1994;33;10;3861
3;1994;33;25;6620
3;1994;34;10;3693
3;1994;34;25;6647
3;1994;35;10;3615
3;1994;35;25;6547
3;1994;36;10;3612
3;1994;36;25;6336
3;1994;37;10;3517
3;1994;37;25;6125
3;1994;38;10;3391
3;1994;38;25;6045
3;1994;39;10;3288
3;1994;39;25;5956
3;1994;40;10;3219
3;1994;40;25;5826
3;1994;41;10;3229
3;1994;41;25;5764
3;1994;42;10;3219
3;1994;42;25;5649
3;1994;43;10;3179
3;1994;43;25;5747
3;1994;44;10;3117
3;1994;44;25;5870
3;1994;45;10;3107
3;1994;45;25;6013
3;1994;46;10;3161
3;1994;46;25;6214
3;1994;47;10;3136
3;1994;47;25;6315
3;1994;48;10;3064
3;1994;48;25;6257
3;1994;49;10;2918
3;1994;49;25;6222
3;1994;50;10;2810
3;1994;50;25;6159
3;1994;51;10;2692
3;1994;51;25;5943
3;1994;52;10;2532
3;1994;52;25;5565
3;1994;53;10;2284
3;1994;53;25;5230
3;1994;54;10;2127
3;1994;54;25;4999
3;1994;55;10;2090
3;1994;55;25;4822
3;1994;56;10;2008
3;1994;56;25;4676
3;1994;57;10;1973
3;1994;57;25;4489
3;1994;58;10;1943
3;1994;58;25;4404
3;1994;59;10;1883
3;1994;59;25;4249
3;1994;60;10;1854
3;1994;60;25;4121
3;1994;61;10;1819
3;1994;61;25;4038
3;1994;62;10;1739
3;1994;62;25;3852
3;1994;63;10;1736
3;1994;63;25;3738
3;1994;64;10;1718
3;1994;64;25;3678
3;1994;65;10;1690
3;1994;65;25;3434
3;1994;66;10;1701
3;1994;66;25;3264
3;1994;67;10;1684
3;1994;67;25;3090
3;1994;68;10;1651
3;1994;68;25;3022
3;1994;69;10;1653
3;1994;69;25;2979
3;1994;70;10;1630
3;1994;70;25;2881
3;1994;71;10;1584
3;1994;71;25;2785
3;1994;72;10;1541
3;1994;72;25;2731
3;1994;73;10;1452
3;1994;73;25;2676
3;1994;74;10;1297
3;1994;74;25;2356
3;1994;75;10;1192
3;1994;75;25;1941
3;1994;76;10;1152
3;1994;76;25;1808
3;1994;77;10;1116
3;1994;77;25;1760
3;1994;78;10;1075
3;1994;78;25;1720
3;1994;79;10;1038
3;1994;79;25;1792
3;1994;80;10;997
3;1994;80;25;1811
3;1994;81;10;948
3;1994;81;25;1703
3;1994;82;10;834
3;1994;82;25;1611
3;1994;83;10;715
3;1994;83;25;1522
3;1994;84;10;666
3;1994;84;25;1449
3;1994;85;10;594
3;1994;85;25;1339
3;1994;86;10;504
3;1994;86;25;1157
3;1994;87;10;418
3;1994;87;25;994
3;1994;88;10;342
3;1994;88;25;853
3;1994;89;10;284
3;1994;89;25;718
3;1994;90;10;208
3;1994;90;25;585
3;1994;91;10;172
3;1994;91;25;509
3;1994;92;10;137
3;1994;92;25;403
3;1994;93;10;88
3;1994;93;25;302
3;1994;94;10;63
3;1994;94;25;223
3;1994;95;10;46
3;1994;95;25;137
3;1994;96;10;28
3;1994;96;25;103
3;1994;97;10;17
3;1994;97;25;82
3;1994;98;10;11
3;1994;98;25;44
3;1994;99;10;14
3;1994;99;25;66
3;1994;999;10;220659
3;1994;999;25;389474
3;1995;0;10;3079
3;1995;0;25;4613
3;1995;1;10;3124
3;1995;1;25;4656
3;1995;2;10;3164
3;1995;2;25;4700
3;1995;3;10;3191
3;1995;3;25;4807
3;1995;4;10;3132
3;1995;4;25;4654
3;1995;5;10;3072
3;1995;5;25;4471
3;1995;6;10;2970
3;1995;6;25;4348
3;1995;7;10;2918
3;1995;7;25;4132
3;1995;8;10;2903
3;1995;8;25;3962
3;1995;9;10;2886
3;1995;9;25;3895
3;1995;10;10;2847
3;1995;10;25;3874
3;1995;11;10;2822
3;1995;11;25;3858
3;1995;12;10;2809
3;1995;12;25;3842
3;1995;13;10;2860
3;1995;13;25;3926
3;1995;14;10;2856
3;1995;14;25;4001
3;1995;15;10;2848
3;1995;15;25;4107
3;1995;16;10;2776
3;1995;16;25;4151
3;1995;17;10;2777
3;1995;17;25;4171
3;1995;18;10;2828
3;1995;18;25;4254
3;1995;19;10;2792
3;1995;19;25;4305
3;1995;20;10;2899
3;1995;20;25;4525
3;1995;21;10;3037
3;1995;21;25;4797
3;1995;22;10;3146
3;1995;22;25;5105
3;1995;23;10;3265
3;1995;23;25;5337
3;1995;24;10;3331
3;1995;24;25;5486
3;1995;25;10;3441
3;1995;25;25;5598
3;1995;26;10;3577
3;1995;26;25;5853
3;1995;27;10;3706
3;1995;27;25;6222
3;1995;28;10;3868
3;1995;28;25;6547
3;1995;29;10;4018
3;1995;29;25;6906
3;1995;30;10;4088
3;1995;30;25;7172
3;1995;31;10;4082
3;1995;31;25;7219
3;1995;32;10;3984
3;1995;32;25;7082
3;1995;33;10;3935
3;1995;33;25;6847
3;1995;34;10;3878
3;1995;34;25;6679
3;1995;35;10;3729
3;1995;35;25;6706
3;1995;36;10;3645
3;1995;36;25;6566
3;1995;37;10;3619
3;1995;37;25;6343
3;1995;38;10;3524
3;1995;38;25;6148
3;1995;39;10;3397
3;1995;39;25;6052
3;1995;40;10;3303
3;1995;40;25;5958
3;1995;41;10;3224
3;1995;41;25;5824
3;1995;42;10;3227
3;1995;42;25;5743
3;1995;43;10;3222
3;1995;43;25;5653
3;1995;44;10;3178
3;1995;44;25;5730
3;1995;45;10;3115
3;1995;45;25;5859
3;1995;46;10;3109
3;1995;46;25;5970
3;1995;47;10;3151
3;1995;47;25;6215
3;1995;48;10;3132
3;1995;48;25;6264
3;1995;49;10;3055
3;1995;49;25;6217
3;1995;50;10;2917
3;1995;50;25;6184
3;1995;51;10;2801
3;1995;51;25;6110
3;1995;52;10;2676
3;1995;52;25;5870
3;1995;53;10;2521
3;1995;53;25;5519
3;1995;54;10;2272
3;1995;54;25;5163
3;1995;55;10;2113
3;1995;55;25;4914
3;1995;56;10;2080
3;1995;56;25;4753
3;1995;57;10;1991
3;1995;57;25;4582
3;1995;58;10;1965
3;1995;58;25;4398
3;1995;59;10;1930
3;1995;59;25;4311
3;1995;60;10;1872
3;1995;60;25;4126
3;1995;61;10;1844
3;1995;61;25;4005
3;1995;62;10;1798
3;1995;62;25;3925
3;1995;63;10;1723
3;1995;63;25;3754
3;1995;64;10;1722
3;1995;64;25;3662
3;1995;65;10;1700
3;1995;65;25;3560
3;1995;66;10;1674
3;1995;66;25;3338
3;1995;67;10;1675
3;1995;67;25;3188
3;1995;68;10;1662
3;1995;68;25;3026
3;1995;69;10;1623
3;1995;69;25;2970
3;1995;70;10;1607
3;1995;70;25;2918
3;1995;71;10;1595
3;1995;71;25;2812
3;1995;72;10;1543
3;1995;72;25;2717
3;1995;73;10;1500
3;1995;73;25;2668
3;1995;74;10;1406
3;1995;74;25;2606
3;1995;75;10;1248
3;1995;75;25;2284
3;1995;76;10;1146
3;1995;76;25;1877
3;1995;77;10;1100
3;1995;77;25;1746
3;1995;78;10;1066
3;1995;78;25;1689
3;1995;79;10;1027
3;1995;79;25;1652
3;1995;80;10;969
3;1995;80;25;1712
3;1995;81;10;934
3;1995;81;25;1708
3;1995;82;10;886
3;1995;82;25;1605
3;1995;83;10;766
3;1995;83;25;1494
3;1995;84;10;659
3;1995;84;25;1414
3;1995;85;10;592
3;1995;85;25;1334
3;1995;86;10;527
3;1995;86;25;1220
3;1995;87;10;433
3;1995;87;25;1054
3;1995;88;10;364
3;1995;88;25;884
3;1995;89;10;287
3;1995;89;25;746
3;1995;90;10;227
3;1995;90;25;606
3;1995;91;10;161
3;1995;91;25;499
3;1995;92;10;134
3;1995;92;25;408
3;1995;93;10;107
3;1995;93;25;331
3;1995;94;10;62
3;1995;94;25;242
3;1995;95;10;45
3;1995;95;25;165
3;1995;96;10;35
3;1995;96;25;101
3;1995;97;10;14
3;1995;97;25;70
3;1995;98;10;12
3;1995;98;25;57
3;1995;99;10;16
3;1995;99;25;77
3;1995;999;10;223566
3;1995;999;25;393404
3;1996;0;10;3100
3;1996;0;25;4731
3;1996;1;10;3106
3;1996;1;25;4591
3;1996;2;10;3137
3;1996;2;25;4662
3;1996;3;10;3199
3;1996;3;25;4719
3;1996;4;10;3227
3;1996;4;25;4806
3;1996;5;10;3174
3;1996;5;25;4709
3;1996;6;10;3106
3;1996;6;25;4483
3;1996;7;10;3020
3;1996;7;25;4364
3;1996;8;10;2950
3;1996;8;25;4127
3;1996;9;10;2940
3;1996;9;25;3965
3;1996;10;10;2937
3;1996;10;25;3940
3;1996;11;10;2896
3;1996;11;25;3896
3;1996;12;10;2881
3;1996;12;25;3864
3;1996;13;10;2869
3;1996;13;25;3851
3;1996;14;10;2924
3;1996;14;25;3953
3;1996;15;10;2914
3;1996;15;25;4026
3;1996;16;10;2906
3;1996;16;25;4132
3;1996;17;10;2816
3;1996;17;25;4203
3;1996;18;10;2825
3;1996;18;25;4251
3;1996;19;10;2853
3;1996;19;25;4361
3;1996;20;10;2812
3;1996;20;25;4440
3;1996;21;10;2924
3;1996;21;25;4655
3;1996;22;10;3039
3;1996;22;25;4936
3;1996;23;10;3167
3;1996;23;25;5252
3;1996;24;10;3260
3;1996;24;25;5495
3;1996;25;10;3360
3;1996;25;25;5622
3;1996;26;10;3473
3;1996;26;25;5714
3;1996;27;10;3615
3;1996;27;25;5918
3;1996;28;10;3747
3;1996;28;25;6303
3;1996;29;10;3900
3;1996;29;25;6652
3;1996;30;10;4055
3;1996;30;25;6988
3;1996;31;10;4132
3;1996;31;25;7211
3;1996;32;10;4112
3;1996;32;25;7227
3;1996;33;10;4015
3;1996;33;25;7055
3;1996;34;10;3974
3;1996;34;25;6828
3;1996;35;10;3930
3;1996;35;25;6677
3;1996;36;10;3770
3;1996;36;25;6682
3;1996;37;10;3663
3;1996;37;25;6521
3;1996;38;10;3641
3;1996;38;25;6305
3;1996;39;10;3531
3;1996;39;25;6116
3;1996;40;10;3410
3;1996;40;25;6008
3;1996;41;10;3313
3;1996;41;25;5909
3;1996;42;10;3225
3;1996;42;25;5776
3;1996;43;10;3224
3;1996;43;25;5718
3;1996;44;10;3221
3;1996;44;25;5605
3;1996;45;10;3176
3;1996;45;25;5694
3;1996;46;10;3117
3;1996;46;25;5802
3;1996;47;10;3108
3;1996;47;25;5945
3;1996;48;10;3151
3;1996;48;25;6143
3;1996;49;10;3127
3;1996;49;25;6216
3;1996;50;10;3053
3;1996;50;25;6143
3;1996;51;10;2901
3;1996;51;25;6080
3;1996;52;10;2787
3;1996;52;25;6007
3;1996;53;10;2665
3;1996;53;25;5777
3;1996;54;10;2507
3;1996;54;25;5421
3;1996;55;10;2260
3;1996;55;25;5058
3;1996;56;10;2104
3;1996;56;25;4822
3;1996;57;10;2059
3;1996;57;25;4649
3;1996;58;10;1982
3;1996;58;25;4464
3;1996;59;10;1951
3;1996;59;25;4302
3;1996;60;10;1914
3;1996;60;25;4167
3;1996;61;10;1856
3;1996;61;25;4007
3;1996;62;10;1825
3;1996;62;25;3883
3;1996;63;10;1783
3;1996;63;25;3837
3;1996;64;10;1710
3;1996;64;25;3652
3;1996;65;10;1703
3;1996;65;25;3550
3;1996;66;10;1683
3;1996;66;25;3443
3;1996;67;10;1651
3;1996;67;25;3270
3;1996;68;10;1655
3;1996;68;25;3117
3;1996;69;10;1637
3;1996;69;25;2964
3;1996;70;10;1588
3;1996;70;25;2910
3;1996;71;10;1572
3;1996;71;25;2845
3;1996;72;10;1557
3;1996;72;25;2748
3;1996;73;10;1501
3;1996;73;25;2646
3;1996;74;10;1442
3;1996;74;25;2601
3;1996;75;10;1355
3;1996;75;25;2529
3;1996;76;10;1200
3;1996;76;25;2204
3;1996;77;10;1086
3;1996;77;25;1814
3;1996;78;10;1055
3;1996;78;25;1672
3;1996;79;10;1013
3;1996;79;25;1623
3;1996;80;10;959
3;1996;80;25;1576
3;1996;81;10;910
3;1996;81;25;1620
3;1996;82;10;884
3;1996;82;25;1598
3;1996;83;10;815
3;1996;83;25;1488
3;1996;84;10;706
3;1996;84;25;1385
3;1996;85;10;585
3;1996;85;25;1285
3;1996;86;10;521
3;1996;86;25;1213
3;1996;87;10;452
3;1996;87;25;1101
3;1996;88;10;377
3;1996;88;25;934
3;1996;89;10;305
3;1996;89;25;767
3;1996;90;10;234
3;1996;90;25;636
3;1996;91;10;177
3;1996;91;25;507
3;1996;92;10;128
3;1996;92;25;399
3;1996;93;10;105
3;1996;93;25;323
3;1996;94;10;80
3;1996;94;25;255
3;1996;95;10;42
3;1996;95;25;179
3;1996;96;10;33
3;1996;96;25;125
3;1996;97;10;21
3;1996;97;25;66
3;1996;98;10;9
3;1996;98;25;51
3;1996;99;10;17
3;1996;99;25;94
3;1996;999;10;226387
3;1996;999;25;394854
3;1997;0;10;3090
3;1997;0;25;4748
3;1997;1;10;3124
3;1997;1;25;4657
3;1997;2;10;3130
3;1997;2;25;4567
3;1997;3;10;3165
3;1997;3;25;4615
3;1997;4;10;3232
3;1997;4;25;4691
3;1997;5;10;3239
3;1997;5;25;4810
3;1997;6;10;3216
3;1997;6;25;4717
3;1997;7;10;3136
3;1997;7;25;4478
3;1997;8;10;3061
3;1997;8;25;4389
3;1997;9;10;2978
3;1997;9;25;4132
3;1997;10;10;2978
3;1997;10;25;3987
3;1997;11;10;2977
3;1997;11;25;3960
3;1997;12;10;2956
3;1997;12;25;3927
3;1997;13;10;2932
3;1997;13;25;3872
3;1997;14;10;2932
3;1997;14;25;3890
3;1997;15;10;2980
3;1997;15;25;3989
3;1997;16;10;2966
3;1997;16;25;4060
3;1997;17;10;2947
3;1997;17;25;4177
3;1997;18;10;2859
3;1997;18;25;4254
3;1997;19;10;2853
3;1997;19;25;4322
3;1997;20;10;2871
3;1997;20;25;4497
3;1997;21;10;2824
3;1997;21;25;4513
3;1997;22;10;2914
3;1997;22;25;4760
3;1997;23;10;3057
3;1997;23;25;5048
3;1997;24;10;3151
3;1997;24;25;5350
3;1997;25;10;3274
3;1997;25;25;5591
3;1997;26;10;3364
3;1997;26;25;5650
3;1997;27;10;3504
3;1997;27;25;5736
3;1997;28;10;3657
3;1997;28;25;6026
3;1997;29;10;3782
3;1997;29;25;6377
3;1997;30;10;3935
3;1997;30;25;6713
3;1997;31;10;4091
3;1997;31;25;7051
3;1997;32;10;4184
3;1997;32;25;7233
3;1997;33;10;4159
3;1997;33;25;7203
3;1997;34;10;4061
3;1997;34;25;7054
3;1997;35;10;4012
3;1997;35;25;6805
3;1997;36;10;3965
3;1997;36;25;6653
3;1997;37;10;3794
3;1997;37;25;6633
3;1997;38;10;3695
3;1997;38;25;6469
3;1997;39;10;3640
3;1997;39;25;6272
3;1997;40;10;3535
3;1997;40;25;6076
3;1997;41;10;3421
3;1997;41;25;5958
3;1997;42;10;3322
3;1997;42;25;5854
3;1997;43;10;3225
3;1997;43;25;5736
3;1997;44;10;3218
3;1997;44;25;5659
3;1997;45;10;3212
3;1997;45;25;5554
3;1997;46;10;3177
3;1997;46;25;5623
3;1997;47;10;3117
3;1997;47;25;5741
3;1997;48;10;3100
3;1997;48;25;5889
3;1997;49;10;3151
3;1997;49;25;6078
3;1997;50;10;3123
3;1997;50;25;6140
3;1997;51;10;3038
3;1997;51;25;6035
3;1997;52;10;2890
3;1997;52;25;5982
3;1997;53;10;2771
3;1997;53;25;5923
3;1997;54;10;2656
3;1997;54;25;5675
3;1997;55;10;2496
3;1997;55;25;5308
3;1997;56;10;2250
3;1997;56;25;4944
3;1997;57;10;2092
3;1997;57;25;4695
3;1997;58;10;2052
3;1997;58;25;4513
3;1997;59;10;1974
3;1997;59;25;4344
3;1997;60;10;1934
3;1997;60;25;4182
3;1997;61;10;1904
3;1997;61;25;4056
3;1997;62;10;1844
3;1997;62;25;3884
3;1997;63;10;1810
3;1997;63;25;3789
3;1997;64;10;1773
3;1997;64;25;3741
3;1997;65;10;1697
3;1997;65;25;3529
3;1997;66;10;1681
3;1997;66;25;3436
3;1997;67;10;1660
3;1997;67;25;3377
3;1997;68;10;1625
3;1997;68;25;3198
3;1997;69;10;1635
3;1997;69;25;3051
3;1997;70;10;1610
3;1997;70;25;2899
3;1997;71;10;1559
3;1997;71;25;2839
3;1997;72;10;1540
3;1997;72;25;2782
3;1997;73;10;1512
3;1997;73;25;2669
3;1997;74;10;1445
3;1997;74;25;2577
3;1997;75;10;1400
3;1997;75;25;2523
3;1997;76;10;1304
3;1997;76;25;2452
3;1997;77;10;1150
3;1997;77;25;2130
3;1997;78;10;1035
3;1997;78;25;1743
3;1997;79;10;1001
3;1997;79;25;1598
3;1997;80;10;957
3;1997;80;25;1544
3;1997;81;10;901
3;1997;81;25;1504
3;1997;82;10;853
3;1997;82;25;1520
3;1997;83;10;816
3;1997;83;25;1488
3;1997;84;10;742
3;1997;84;25;1382
3;1997;85;10;637
3;1997;85;25;1250
3;1997;86;10;516
3;1997;86;25;1156
3;1997;87;10;457
3;1997;87;25;1069
3;1997;88;10;387
3;1997;88;25;972
3;1997;89;10;311
3;1997;89;25;799
3;1997;90;10;247
3;1997;90;25;659
3;1997;91;10;185
3;1997;91;25;534
3;1997;92;10;141
3;1997;92;25;412
3;1997;93;10;97
3;1997;93;25;312
3;1997;94;10;77
3;1997;94;25;247
3;1997;95;10;58
3;1997;95;25;190
3;1997;96;10;29
3;1997;96;25;132
3;1997;97;10;23
3;1997;97;25;87
3;1997;98;10;14
3;1997;98;25;50
3;1997;99;10;16
3;1997;99;25;92
3;1997;999;10;229088
3;1997;999;25;395457
3;1998;0;10;3028
3;1998;0;25;4378
3;1998;1;10;3111
3;1998;1;25;4675
3;1998;2;10;3135
3;1998;2;25;4681
3;1998;3;10;3156
3;1998;3;25;4578
3;1998;4;10;3188
3;1998;4;25;4616
3;1998;5;10;3232
3;1998;5;25;4695
3;1998;6;10;3271
3;1998;6;25;4818
3;1998;7;10;3244
3;1998;7;25;4719
3;1998;8;10;3173
3;1998;8;25;4501
3;1998;9;10;3084
3;1998;9;25;4409
3;1998;10;10;3007
3;1998;10;25;4148
3;1998;11;10;3014
3;1998;11;25;4007
3;1998;12;10;3023
3;1998;12;25;4005
3;1998;13;10;3008
3;1998;13;25;3954
3;1998;14;10;2989
3;1998;14;25;3925
3;1998;15;10;2980
3;1998;15;25;3931
3;1998;16;10;3023
3;1998;16;25;4041
3;1998;17;10;3012
3;1998;17;25;4118
3;1998;18;10;2968
3;1998;18;25;4253
3;1998;19;10;2863
3;1998;19;25;4310
3;1998;20;10;2858
3;1998;20;25;4462
3;1998;21;10;2859
3;1998;21;25;4570
3;1998;22;10;2812
3;1998;22;25;4627
3;1998;23;10;2918
3;1998;23;25;4923
3;1998;24;10;3041
3;1998;24;25;5206
3;1998;25;10;3155
3;1998;25;25;5499
3;1998;26;10;3257
3;1998;26;25;5705
3;1998;27;10;3381
3;1998;27;25;5769
3;1998;28;10;3550
3;1998;28;25;5901
3;1998;29;10;3679
3;1998;29;25;6146
3;1998;30;10;3801
3;1998;30;25;6479
3;1998;31;10;3957
3;1998;31;25;6807
3;1998;32;10;4131
3;1998;32;25;7104
3;1998;33;10;4216
3;1998;33;25;7269
3;1998;34;10;4196
3;1998;34;25;7273
3;1998;35;10;4079
3;1998;35;25;7086
3;1998;36;10;4024
3;1998;36;25;6822
3;1998;37;10;3977
3;1998;37;25;6654
3;1998;38;10;3801
3;1998;38;25;6593
3;1998;39;10;3692
3;1998;39;25;6461
3;1998;40;10;3637
3;1998;40;25;6271
3;1998;41;10;3547
3;1998;41;25;6075
3;1998;42;10;3428
3;1998;42;25;5957
3;1998;43;10;3316
3;1998;43;25;5852
3;1998;44;10;3218
3;1998;44;25;5713
3;1998;45;10;3211
3;1998;45;25;5644
3;1998;46;10;3212
3;1998;46;25;5518
3;1998;47;10;3162
3;1998;47;25;5603
3;1998;48;10;3098
3;1998;48;25;5717
3;1998;49;10;3097
3;1998;49;25;5822
3;1998;50;10;3128
3;1998;50;25;6038
3;1998;51;10;3107
3;1998;51;25;6086
3;1998;52;10;3028
3;1998;52;25;5957
3;1998;53;10;2869
3;1998;53;25;5925
3;1998;54;10;2760
3;1998;54;25;5832
3;1998;55;10;2644
3;1998;55;25;5599
3;1998;56;10;2487
3;1998;56;25;5224
3;1998;57;10;2236
3;1998;57;25;4846
3;1998;58;10;2083
3;1998;58;25;4591
3;1998;59;10;2039
3;1998;59;25;4407
3;1998;60;10;1957
3;1998;60;25;4253
3;1998;61;10;1922
3;1998;61;25;4091
3;1998;62;10;1889
3;1998;62;25;3939
3;1998;63;10;1827
3;1998;63;25;3788
3;1998;64;10;1801
3;1998;64;25;3712
3;1998;65;10;1751
3;1998;65;25;3627
3;1998;66;10;1676
3;1998;66;25;3442
3;1998;67;10;1660
3;1998;67;25;3374
3;1998;68;10;1634
3;1998;68;25;3299
3;1998;69;10;1603
3;1998;69;25;3137
3;1998;70;10;1606
3;1998;70;25;2983
3;1998;71;10;1580
3;1998;71;25;2842
3;1998;72;10;1526
3;1998;72;25;2776
3;1998;73;10;1497
3;1998;73;25;2718
3;1998;74;10;1457
3;1998;74;25;2596
3;1998;75;10;1401
3;1998;75;25;2498
3;1998;76;10;1346
3;1998;76;25;2445
3;1998;77;10;1254
3;1998;77;25;2362
3;1998;78;10;1093
3;1998;78;25;2051
3;1998;79;10;987
3;1998;79;25;1662
3;1998;80;10;946
3;1998;80;25;1517
3;1998;81;10;910
3;1998;81;25;1470
3;1998;82;10;842
3;1998;82;25;1423
3;1998;83;10;788
3;1998;83;25;1421
3;1998;84;10;738
3;1998;84;25;1374
3;1998;85;10;663
3;1998;85;25;1259
3;1998;86;10;570
3;1998;86;25;1133
3;1998;87;10;455
3;1998;87;25;1019
3;1998;88;10;395
3;1998;88;25;949
3;1998;89;10;317
3;1998;89;25;841
3;1998;90;10;250
3;1998;90;25;679
3;1998;91;10;195
3;1998;91;25;550
3;1998;92;10;148
3;1998;92;25;433
3;1998;93;10;108
3;1998;93;25;327
3;1998;94;10;67
3;1998;94;25;247
3;1998;95;10;54
3;1998;95;25;191
3;1998;96;10;39
3;1998;96;25;141
3;1998;97;10;19
3;1998;97;25;93
3;1998;98;10;15
3;1998;98;25;64
3;1998;99;10;18
3;1998;99;25;95
3;1998;999;10;231204
3;1998;999;25;397616
3;1999;0;10;2983
3;1999;0;25;4371
3;1999;1;10;3053
3;1999;1;25;4481
3;1999;2;10;3112
3;1999;2;25;4711
3;1999;3;10;3157
3;1999;3;25;4707
3;1999;4;10;3178
3;1999;4;25;4583
3;1999;5;10;3198
